96 96 75 3
0.0667 0.0667 0.00 0.04 0.08 0.12 0.16 0.20 0.24 0.28 0.32 0.36 0.40 0.44 0.48 0.52 0.56 0.60 0.64 0.68 0.72 0.76 0.80 0.84 0.88 0.92 0.96 1.00 1.04 1.08 1.12 1.16 1.20 1.24 1.28 1.32 1.36 1.40 1.44 1.48 1.52 1.56 1.60 1.64 1.68 1.72 1.76 1.80 1.84 1.88 1.92 1.96 2.00 2.04 2.08 2.12 2.16 2.20 2.24 2.28 2.32 2.36 2.40 2.44 2.48 2.52 2.56 2.60 2.64 2.68 2.72 2.76 2.80 2.84 2.88 2.92 2.96 3.00
1 56 32 0.3025 7.95
1 56 33 0.3442 8.29
1 56 34 0.3534 8.37
1 56 35 0.2842 7.78
1 56 36 0.1214 5.86
1 57 29 0.0159 4
1 57 30 0.0863 5.23
1 57 31 0.1802 6.69
1 57 32 0.2308 7.26
1 57 33 0.1588 6.41
1 57 34 0.024 4
1 58 31 0.0866 5.24
1 58 32 0.1618 6.45
1 58 33 0.069 4.85
1 59 30 0.0311 4
1 59 31 0.0806 5.11
1 59 32 0.0917 5.34
1 60 30 0.0726 4.94
1 60 31 0.0177 4
1 61 30 0.0762 5.02
1 62 30 0.0072 4
1 87 42 0.0723 4.93
1 87 43 0.295 7.88
1 87 44 0.4724 9.22
1 87 45 0.5648 9.78
1 87 46 0.567 9.8
1 87 47 0.5866 9.91
1 87 48 0.5532 9.72
1 87 49 0.393 8.67
1 87 50 0.2941 7.87
1 87 51 0.1615 6.45
1 88 41 0.0192 4
1 88 42 0.1059 5.6
1 88 43 0.188 6.78
1 88 44 0.2979 7.9
1 88 45 0.446 9.04
1 88 46 0.6117 10.05
1 88 47 0.7692 10.84
1 88 48 0.9097 11.47
1 88 49 1.0293 11.95
1 88 50 1.1333 12.34
1 88 51 1.2187 12.64
1 88 52 1.2356 12.7
1 88 53 1.0421 12
1 88 54 0.1754 6.62
1 89 43 0.0708 4.9
1 89 44 0.212 7.06
1 89 45 0.3618 8.43
1 89 46 0.518 9.5
1 89 47 0.6755 10.38
1 89 48 0.8283 11.12
1 89 49 0.9809 11.76
1 89 50 1.1251 12.31
1 89 51 1.2512 12.75
1 89 52 1.2942 12.9
1 89 53 1.1546 12.42
1 89 54 0.9506 11.64
1 90 45 0.1418 6.17
1 90 46 0.3339 8.21
1 90 47 0.5432 9.66
1 90 48 0.733 10.67
1 90 49 0.8934 11.4
1 90 50 1.0266 11.94
1 90 51 1.1324 12.34
1 90 52 1.1642 12.45
1 90 53 1.1949 12.56
1 91 46 0.1399 6.14
1 91 47 0.3938 8.68
1 91 48 0.6427 10.21
1 91 49 0.8669 11.29
1 91 50 0.9824 11.77
1 91 51 0.8484 11.2
1 91 52 0.4823 9.28
1 92 46 0.0406 4.07
1 92 47 0.321 8.1
1 92 48 0.5054 9.43
1 92 49 0.5474 9.68
1 92 50 0.4493 9.07
1 92 51 0.1891 6.79
1 93 48 0.1501 6.29
1 93 49 0.3295 8.17
1 93 50 0.2421 7.38
2 1 36 0.0673 4.81
2 1 37 0.139 6.13
2 1 38 0.1783 6.66
2 1 39 0.251 7.47
2 1 40 0.2651 7.6
2 1 41 0.1362 6.09
2 2 35 0.1782 6.66
2 2 36 0.3101 8.01
2 2 37 0.4102 8.79
2 2 38 0.5005 9.4
2 2 39 0.5806 9.87
2 2 40 0.6351 10.17
2 2 41 0.6218 10.1
2 2 42 0.432 8.95
2 3 34 0.0555 4.52
2 3 35 0.1177 5.8
2 3 36 0.1745 6.61
2 3 37 0.2477 7.43
2 3 38 0.3421 8.28
2 3 39 0.4521 9.08
2 3 40 0.5752 9.84
2 3 41 0.6273 10.13
2 3 42 0.5142 9.48
2 3 43 0.0358 4
2 4 36 0.0492 4.34
2 4 37 0.1316 6.02
2 4 38 0.2276 7.23
2 4 39 0.3482 8.33
2 4 40 0.497 9.38
2 4 41 0.589 9.92
2 4 42 0.5639 9.78
2 4 43 0.2006 6.93
2 5 38 0.0171 4
2 5 39 0.0767 5.03
2 5 40 0.2888 7.82
2 5 41 0.2275 7.23
2 46 33 0.1382 6.12
2 46 34 0.1707 6.56
2 46 35 0.0924 5.35
2 47 32 0.2321 7.27
2 47 33 0.3901 8.65
2 47 34 0.4695 9.2
2 47 35 0.5102 9.46
2 47 36 0.4293 8.93
2 47 37 0.1367 6.1
2 48 32 0.094 5.38
2 48 33 0.2013 6.94
2 48 34 0.3092 8
2 48 35 0.4179 8.85
2 48 36 0.4531 9.09
2 48 37 0.4193 8.86
2 49 29 0.0589 4.6
2 49 30 0.1515 6.31
2 49 31 0.2054 6.98
2 49 32 0.2453 7.41
2 49 33 0.2744 7.69
2 49 34 0.2949 7.88
2 49 35 0.2904 7.84
2 49 36 0.2465 7.42
2 49 37 0.1931 6.84
2 49 38 0.0232 4
2 50 28 0.0454 4.22
2 50 29 0.1198 5.83
2 50 30 0.1893 6.8
2 50 31 0.21 7.03
2 50 32 0.2071 7
2 50 33 0.2113 7.05
2 50 34 0.2287 7.24
2 50 35 0.2122 7.06
2 50 36 0.1309 6.01
2 50 37 0.0239 4
2 51 30 0.0429 4.14
2 51 31 0.0709 4.9
2 51 32 0.092 5.34
2 51 33 0.1367 6.1
2 51 34 0.1909 6.81
2 51 35 0.185 6.74
2 51 36 0.0596 4.62
2 52 29 0.059 4.61
2 52 30 0.1615 6.44
2 52 31 0.2271 7.22
2 52 32 0.2692 7.64
2 52 33 0.3148 8.05
2 52 34 0.3893 8.64
2 52 35 0.3622 8.44
2 52 36 0.139 6.13
2 52 37 0.0149 4
2 53 28 0.0219 4
2 53 29 0.117 5.79
2 53 30 0.191 6.82
2 53 31 0.282 7.76
2 53 32 0.3903 8.65
2 53 33 0.473 9.22
2 53 34 0.5565 9.74
2 53 35 0.4872 9.31
2 54 28 0.003 4
2 54 31 0.0136 4
2 54 32 0.161 6.44
2 54 33 0.3793 8.57
2 54 34 0.5112 9.46
2 54 35 0.3867 8.62
2 55 33 0.055 4.5
2 55 34 0.0756 5
2 59 46 0.0025 4
2 59 47 0.0721 4.93
2 60 29 0.0003 4
2 61 29 0.0164 4
2 87 42 0.101 5.51
2 87 43 0.3284 8.17
2 87 44 0.5112 9.46
2 87 45 0.6361 10.18
2 87 46 0.7291 10.65
2 87 47 0.8103 11.03
2 87 48 0.8629 11.27
2 87 49 0.8722 11.31
2 87 50 0.8857 11.37
2 87 51 0.8488 11.21
2 87 52 0.6143 10.06
2 87 53 0.287 7.81
2 88 41 0.108 5.64
2 88 42 0.2297 7.25
2 88 43 0.3552 8.38
2 88 44 0.488 9.32
2 88 45 0.6242 10.12
2 88 46 0.7584 10.79
2 88 47 0.8836 11.36
2 88 48 1.0007 11.84
2 88 49 1.1121 12.26
2 88 50 1.2153 12.63
2 88 51 1.3014 12.92
2 88 52 1.3676 13.14
2 88 53 1.3789 13.17
2 88 54 1.1723 12.48
2 88 55 0.0745 4.98
2 89 42 0.1435 6.2
2 89 43 0.311 8.02
2 89 44 0.4716 9.21
2 89 45 0.6187 10.09
2 89 46 0.7434 10.72
2 89 47 0.8479 11.2
2 89 48 0.9502 11.64
2 89 49 1.0587 12.06
2 89 50 1.1679 12.46
2 89 51 1.2756 12.84
2 89 52 1.3649 13.13
2 89 53 1.3593 13.11
2 89 54 1.158 12.43
2 89 55 0.6959 10.49
2 90 42 0.1097 5.67
2 90 43 0.2968 7.9
2 90 44 0.4523 9.09
2 90 45 0.575 9.84
2 90 46 0.6782 10.4
2 90 47 0.7591 10.8
2 90 48 0.8466 11.2
2 90 49 0.9475 11.62
2 90 50 1.0652 12.09
2 90 51 1.1738 12.48
2 90 52 1.2087 12.61
2 90 53 1.1046 12.23
2 90 54 0.6767 10.39
2 91 42 0.2195 7.14
2 91 43 0.3683 8.48
2 91 44 0.4437 9.03
2 91 45 0.4783 9.26
2 91 46 0.5251 9.55
2 91 47 0.5832 9.89
2 91 48 0.6501 10.25
2 91 49 0.7313 10.66
2 91 50 0.8749 11.32
2 91 51 0.9932 11.81
2 91 52 0.8655 11.28
2 91 53 0.4652 9.17
2 91 54 0.1893 6.8
2 92 41 0.0579 4.58
2 92 42 0.2495 7.45
2 92 43 0.3128 8.03
2 92 44 0.3173 8.07
2 92 45 0.335 8.22
2 92 46 0.3644 8.45
2 92 47 0.3414 8.27
2 92 48 0.2902 7.84
2 92 49 0.264 7.59
2 92 50 0.2793 7.74
2 92 51 0.3156 8.06
2 92 52 0.3339 8.21
2 92 53 0.3719 8.51
2 92 54 0.3752 8.54
2 92 55 0.1034 5.56
2 93 44 0.0074 4
2 93 45 0.0658 4.78
2 93 46 0.0721 4.93
2 93 47 0.0313 4
2 93 48 0.0111 4
2 93 49 0.0225 4
2 93 50 0.0429 4.14
2 93 51 0.0972 5.44
2 93 52 0.1698 6.55
2 93 53 0.0623 4.69
3 1 35 0.1791 6.67
3 1 36 0.3074 7.99
3 1 37 0.4027 8.74
3 1 38 0.4816 9.28
3 1 39 0.5411 9.64
3 1 40 0.5313 9.59
3 1 41 0.3585 8.41
3 2 34 0.1251 5.92
3 2 35 0.2017 6.94
3 2 36 0.2311 7.26
3 2 37 0.2552 7.51
3 2 38 0.3157 8.06
3 2 39 0.4087 8.78
3 2 40 0.5268 9.56
3 2 41 0.5942 9.95
3 2 42 0.5423 9.65
3 2 43 0.3675 8.48
3 3 32 0.0082 4
3 3 33 0.0212 4
3 3 37 0.0313 4
3 3 38 0.1486 6.27
3 3 39 0.2778 7.72
3 3 40 0.428 8.92
3 3 41 0.5584 9.75
3 3 42 0.5755 9.84
3 3 43 0.348 8.32
3 4 38 0.1147 5.75
3 4 39 0.2306 7.26
3 4 40 0.4037 8.75
3 4 41 0.5618 9.77
3 4 42 0.5772 9.85
3 4 43 0.3302 8.18
3 5 40 0.0218 4
3 5 41 0.3776 8.55
3 5 42 0.199 6.91
3 38 48 0.0275 4
3 39 48 0.1701 6.56
3 39 49 0.1989 6.91
3 46 33 0.0865 5.23
3 46 34 0.0438 4.17
3 47 31 0.0436 4.16
3 47 32 0.2408 7.36
3 47 33 0.3659 8.47
3 47 34 0.43 8.93
3 47 35 0.4105 8.8
3 47 36 0.2835 7.78
3 48 31 0.0505 4.37
3 48 32 0.1599 6.42
3 48 33 0.2422 7.38
3 48 34 0.324 8.13
3 48 35 0.4244 8.89
3 48 36 0.4451 9.04
3 48 37 0.2465 7.42
3 49 29 0.0274 4
3 49 30 0.1095 5.66
3 49 31 0.1596 6.42
3 49 32 0.1967 6.88
3 49 33 0.2227 7.17
3 49 34 0.2374 7.33
3 49 35 0.2602 7.56
3 49 36 0.2693 7.64
3 50 28 0.0566 4.54
3 50 29 0.1002 5.5
3 50 30 0.1107 5.68
3 50 31 0.1088 5.65
3 50 32 0.0967 5.43
3 50 33 0.0871 5.25
3 50 34 0.0855 5.21
3 50 35 0.081 5.12
3 50 36 0.0484 4.31
3 53 30 0.0383 4
3 53 31 0.0701 4.88
3 61 28 0.0219 4
3 86 49 0.0706 4.89
3 86 50 0.1538 6.34
3 86 51 0.0771 5.04
3 87 43 0.0742 4.97
3 87 44 0.274 7.69
3 87 45 0.4241 8.89
3 87 46 0.5344 9.6
3 87 47 0.636 10.18
3 87 48 0.761 10.81
3 87 49 0.9003 11.43
3 87 50 1.0418 12
3 87 51 1.1406 12.37
3 87 52 1.1223 12.3
3 87 53 0.9219 11.52
3 87 54 0.5406 9.64
3 88 40 0.0422 4.12
3 88 41 0.1285 5.97
3 88 42 0.2316 7.27
3 88 43 0.3617 8.43
3 88 44 0.5278 9.56
3 88 45 0.6931 10.47
3 88 46 0.8254 11.1
3 88 47 0.9189 11.51
3 88 48 0.9803 11.76
3 88 49 1.0248 11.93
3 88 50 1.0797 12.14
3 88 51 1.1562 12.42
3 88 52 1.2603 12.78
3 88 53 1.3643 13.13
3 88 54 1.3896 13.21
3 88 55 1.2196 12.64
3 88 56 0.5863 9.91
3 89 40 0.0523 4.43
3 89 41 0.2093 7.03
3 89 42 0.3435 8.29
3 89 43 0.4606 9.14
3 89 44 0.578 9.86
3 89 45 0.6996 10.51
3 89 46 0.8173 11.07
3 89 47 0.9239 11.53
3 89 48 1.0251 11.93
3 89 49 1.1294 12.33
3 89 50 1.2352 12.7
3 89 51 1.3345 13.03
3 89 52 1.4202 13.3
3 89 53 1.4772 13.48
3 89 54 1.4581 13.42
3 89 55 1.349 13.08
3 89 56 1.1075 12.25
3 89 57 0.5912 9.93
3 90 40 0.0357 4
3 90 41 0.2916 7.85
3 90 42 0.4713 9.21
3 90 43 0.5869 9.91
3 90 44 0.6765 10.39
3 90 45 0.744 10.72
3 90 46 0.7963 10.97
3 90 47 0.8543 11.23
3 90 48 0.9309 11.56
3 90 49 1.0307 11.96
3 90 50 1.141 12.37
3 90 51 1.2589 12.78
3 90 52 1.3609 13.12
3 90 53 1.3967 13.23
3 90 54 1.3174 12.97
3 90 55 1.2069 12.6
3 90 56 1.0855 12.16
3 90 57 0.6974 10.5
3 91 40 0.064 4.73
3 91 41 0.399 8.71
3 91 42 0.5709 9.82
3 91 43 0.6459 10.23
3 91 44 0.6723 10.37
3 91 45 0.6609 10.31
3 91 46 0.656 10.28
3 91 47 0.7076 10.55
3 91 48 0.799 10.98
3 91 49 0.9069 11.46
3 91 50 1.0372 11.98
3 91 51 1.1907 12.54
3 91 52 1.281 12.85
3 91 53 1.2557 12.77
3 91 54 1.2499 12.75
3 91 55 1.3078 12.94
3 91 56 1.2925 12.89
3 91 57 0.9697 11.71
3 92 40 0.034 4
3 92 41 0.472 9.21
3 92 42 0.6366 10.18
3 92 43 0.6595 10.3
3 92 44 0.5735 9.83
3 92 45 0.466 9.18
3 92 46 0.4563 9.11
3 92 47 0.5653 9.79
3 92 48 0.72 10.61
3 92 49 0.835 11.15
3 92 50 0.9488 11.63
3 92 51 1.0424 12
3 92 52 1.1319 12.33
3 92 53 1.2782 12.84
3 92 54 1.4218 13.31
3 92 55 1.4581 13.42
3 92 56 1.1037 12.23
3 93 41 0.2747 7.69
3 93 42 0.4114 8.8
3 93 43 0.3514 8.35
3 93 44 0.2229 7.18
3 93 45 0.1921 6.83
3 93 46 0.2344 7.3
3 93 47 0.3814 8.58
3 93 48 0.5919 9.94
3 93 49 0.7489 10.75
3 93 50 0.9582 11.67
3 93 51 1.2395 12.71
3 93 52 1.4987 13.54
3 93 53 1.6167 13.89
3 93 54 1.4264 13.32
3 93 55 0.521 9.52
3 94 48 0.1554 6.36
3 94 49 0.2898 7.83
3 94 50 0.4131 8.81
3 94 51 0.4862 9.31
3 94 52 0.4915 9.34
3 94 53 0.2756 7.7
3 96 37 0.0277 4
3 96 38 0.0951 5.4
3 96 39 0.0843 5.19
4 1 34 0.1158 5.77
4 1 35 0.2095 7.03
4 1 36 0.274 7.69
4 1 37 0.3183 8.08
4 1 38 0.3497 8.34
4 1 39 0.3855 8.61
4 1 40 0.4371 8.98
4 1 41 0.4639 9.16
4 1 42 0.3172 8.07
4 1 43 0.1291 5.98
4 1 44 0.0868 5.24
4 1 45 0.1535 6.34
4 1 46 0.1156 5.76
4 2 32 0.0562 4.53
4 2 33 0.1224 5.88
4 2 34 0.1403 6.15
4 2 35 0.1037 5.56
4 2 36 0.0434 4.16
4 2 37 0.0297 4
4 2 38 0.0803 5.11
4 2 39 0.1832 6.72
4 2 40 0.3337 8.21
4 2 41 0.4956 9.37
4 2 42 0.5945 9.95
4 2 43 0.6227 10.11
4 2 44 0.4832 9.29
4 2 45 0.2279 7.23
4 2 46 0.0882 5.27
4 3 38 0.0824 5.15
4 3 39 0.2557 7.51
4 3 40 0.3936 8.67
4 3 41 0.5128 9.47
4 3 42 0.6013 9.99
4 3 43 0.5876 9.91
4 3 44 0.3396 8.26
4 4 39 0.077 5.04
4 4 40 0.2105 7.04
4 4 41 0.4131 8.81
4 4 42 0.5655 9.79
4 4 43 0.5343 9.6
4 6 51 0.2397 7.35
4 6 52 0.4776 9.25
4 6 53 0.2247 7.2
4 7 50 0.7355 10.68
4 7 51 1.0693 12.1
4 7 52 0.8822 11.35
4 8 51 0.0535 4.46
4 37 47 0.424 8.89
4 37 48 0.7384 10.7
4 37 49 0.8475 11.2
4 37 50 0.7879 10.93
4 37 51 0.4683 9.19
4 38 45 0.0722 4.93
4 38 46 0.4402 9
4 38 47 0.616 10.07
4 38 48 0.7604 10.8
4 38 49 0.9073 11.46
4 38 50 0.9761 11.74
4 38 51 0.8113 11.04
4 38 52 0.1327 6.04
4 39 44 0.0907 5.32
4 39 45 0.4993 9.39
4 39 46 0.644 10.22
4 39 47 0.6407 10.2
4 39 48 0.6249 10.12
4 39 49 0.6825 10.42
4 39 50 0.8261 11.11
4 39 51 0.9169 11.5
4 39 52 0.222 7.17
4 40 42 0.1046 5.58
4 40 43 0.3591 8.41
4 40 44 0.5823 9.88
4 40 45 0.6522 10.26
4 40 46 0.5659 9.79
4 40 47 0.3397 8.26
4 40 48 0.2416 7.37
4 40 49 0.2431 7.39
4 40 50 0.1005 5.5
4 41 41 0.1829 6.72
4 41 42 0.2907 7.84
4 41 43 0.293 7.86
4 41 44 0.2428 7.38
4 41 45 0.1693 6.55
4 41 46 0.0393 4.02
4 46 32 0.0863 5.23
4 46 33 0.1505 6.3
4 47 31 0.0474 4.28
4 47 32 0.316 8.06
4 47 33 0.3839 8.6
4 47 34 0.3994 8.72
4 47 35 0.2887 7.82
4 47 36 0.0906 5.32
4 48 31 0.0978 5.45
4 48 32 0.2095 7.03
4 48 33 0.3086 8
4 48 34 0.4006 8.72
4 48 35 0.4731 9.22
4 48 36 0.4324 8.95
4 49 30 0.0827 5.16
4 49 31 0.152 6.32
4 49 32 0.2133 7.07
4 49 33 0.2607 7.56
4 49 34 0.2975 7.9
4 49 35 0.3094 8.01
4 49 36 0.1858 6.75
4 50 28 0.0675 4.82
4 50 29 0.1415 6.17
4 50 30 0.1436 6.2
4 50 31 0.147 6.25
4 50 32 0.1483 6.26
4 50 33 0.153 6.33
4 50 34 0.1867 6.76
4 50 35 0.2185 7.13
4 50 36 0.1701 6.56
4 50 37 0.1312 6.01
4 50 38 0.1071 5.62
4 50 39 0.0381 4
4 51 28 0.0306 4
4 51 29 0.0058 4
4 51 36 0.0109 4
4 51 37 0.0676 4.82
4 51 38 0.1748 6.62
4 51 39 0.1795 6.68
4 51 40 0.0385 4
4 60 44 0.0076 4
4 60 45 0.0352 4
4 87 44 0.0601 4.64
4 87 45 0.1285 5.97
4 87 46 0.104 5.57
4 87 47 0.0489 4.33
4 87 48 0.0775 5.05
4 87 49 0.2059 6.99
4 87 50 0.4401 9
4 87 51 0.7183 10.6
4 87 52 0.883 11.35
4 87 53 0.8761 11.32
4 87 54 0.6869 10.44
4 87 55 0.3684 8.48
4 88 41 0.0287 4
4 88 42 0.1841 6.73
4 88 43 0.3835 8.6
4 88 44 0.6112 10.04
4 88 45 0.7783 10.89
4 88 46 0.8655 11.28
4 88 47 0.8651 11.28
4 88 48 0.7842 10.91
4 88 49 0.6825 10.42
4 88 50 0.6444 10.22
4 88 51 0.7098 10.56
4 88 52 0.8933 11.4
4 88 53 1.1019 12.22
4 88 54 1.283 12.86
4 88 55 1.3901 13.21
4 88 56 1.329 13.01
4 88 57 1.1204 12.29
4 88 58 0.2072 7
4 89 28 0.0487 4.32
4 89 39 0.005 4
4 89 40 0.1336 6.05
4 89 41 0.2436 7.39
4 89 42 0.3586 8.41
4 89 43 0.4848 9.3
4 89 44 0.6068 10.02
4 89 45 0.6976 10.5
4 89 46 0.7586 10.79
4 89 47 0.8249 11.1
4 89 48 0.9232 11.52
4 89 49 1.0309 11.96
4 89 50 1.1002 12.22
4 89 51 1.1186 12.29
4 89 52 1.1628 12.45
4 89 53 1.27 12.82
4 89 54 1.3853 13.19
4 89 55 1.4654 13.44
4 89 56 1.4677 13.45
4 89 57 1.3733 13.16
4 89 58 1.2205 12.65
4 89 59 0.5548 9.73
4 90 28 0.0408 4.07
4 90 40 0.1803 6.69
4 90 41 0.2986 7.91
4 90 42 0.3961 8.69
4 90 43 0.4895 9.33
4 90 44 0.5705 9.82
4 90 45 0.628 10.14
4 90 46 0.6748 10.38
4 90 47 0.7238 10.63
4 90 48 0.8096 11.03
4 90 49 0.9242 11.53
4 90 50 1.0213 11.92
4 90 51 1.1068 12.24
4 90 52 1.2104 12.61
4 90 53 1.3582 13.11
4 90 54 1.4782 13.48
4 90 55 1.5493 13.7
4 90 56 1.5503 13.7
4 90 57 1.4872 13.51
4 90 58 1.3309 13.02
4 90 59 0.6641 10.33
4 91 40 0.199 6.91
4 91 41 0.3007 7.93
4 91 42 0.3692 8.49
4 91 43 0.4446 9.03
4 91 44 0.5354 9.61
4 91 45 0.6315 10.15
4 91 46 0.6731 10.37
4 91 47 0.6819 10.42
4 91 48 0.8132 11.05
4 91 49 1.0181 11.91
4 91 50 1.1451 12.38
4 91 51 1.2161 12.63
4 91 52 1.2754 12.83
4 91 53 1.3284 13.01
4 91 54 1.4117 13.28
4 91 55 1.4923 13.53
4 91 56 1.454 13.41
4 91 57 1.3009 12.92
4 91 58 1.3075 12.94
4 92 39 0.0102 4
4 92 40 0.3259 8.14
4 92 41 0.4873 9.31
4 92 42 0.5775 9.86
4 92 43 0.6624 10.32
4 92 44 0.7237 10.63
4 92 45 0.7146 10.58
4 92 46 0.5569 9.74
4 92 47 0.4265 8.91
4 92 48 0.6665 10.34
4 92 49 1.0148 11.89
4 92 50 1.1893 12.54
4 92 51 1.2478 12.74
4 92 52 1.2728 12.83
4 92 53 1.3099 12.95
4 92 54 1.3316 13.02
4 92 55 1.2968 12.91
4 92 56 1.1273 12.32
4 92 57 0.7137 10.58
4 93 39 0.0555 4.51
4 93 40 0.361 8.43
4 93 41 0.5717 9.82
4 93 42 0.704 10.53
4 93 43 0.772 10.86
4 93 44 0.74 10.71
4 93 45 0.5636 9.78
4 93 46 0.1695 6.55
4 93 48 0.495 9.36
4 93 49 0.8569 11.24
4 93 50 1.0201 11.91
4 93 51 1.0801 12.14
4 93 52 1.1182 12.28
4 93 53 1.1831 12.52
4 93 54 1.2736 12.83
4 93 55 1.3026 12.93
4 94 38 0.0033 4
4 94 39 0.2527 7.48
4 94 40 0.4327 8.95
4 94 41 0.5417 9.65
4 94 42 0.6057 10.01
4 94 43 0.5857 9.9
4 94 44 0.4121 8.81
4 94 45 0.0291 4
4 94 49 0.3654 8.46
4 94 50 0.5646 9.78
4 94 51 0.7928 10.95
4 94 52 0.872 11.31
4 94 53 0.686 10.44
